scope,generation,layer,metric,value
layer_delta,6,L2,layer_share_delta,0.0
layer_delta,6,L2,p95_latency_ms_delta,0.0
layer_delta,6,L2,wrong_accept_delta,0.0
layer_delta,6,L3,accepted_accuracy_delta,0.0
layer_delta,6,L3,cost_delta,0.0
layer_delta,6,L3,coverage_delta,-0.010067114093959731
layer_delta,6,L3,layer_share_delta,-0.010067114093959731
layer_delta,6,L3,p95_latency_ms_delta,0.0
layer_delta,6,L3,wrong_accept_delta,-0.010067114093959731
layer_delta,6,L4,accepted_accuracy_delta,0.0
layer_delta,6,L4,cost_delta,-0.03859060402684569
layer_delta,6,L4,coverage_delta,-0.03691275167785235
layer_delta,6,L4,layer_share_delta,-0.03691275167785235
layer_delta,6,L4,p95_latency_ms_delta,0.0
layer_delta,6,L4,wrong_accept_delta,0.0
bottleneck,,,weak_l2_guard_calibration,L2 wrong accepts 6/13 (0.462) against teacher/gold-visible traces
bottleneck,,,weak_l2_guard_calibration.severity,warning
